제목 형태소,본문 형태소
"['너', '뺨', '만원', '이면']","['오늘', '학교', '애', '점심시간', '오징어', '게임', '보고', '갑자기', '난', '애', '장난', '가위바위보', '손목', '기함', '너넨', '뺨', '만원', '이면']"
"['지수', '디올', '패션쇼', '간', '거', '뜸']","['블핑', '블랙', '핑크', '지수']"
"['슈가', '투잡']","['슈가', '개', '웃기', '직장인', '컨셉', '것', '방탄소년단', '당근', '마켓', '월급', '일', '조카', '나', '밑', '타']"
"['골디', '음반', '대상', '또', '방탄', '임']","['작년', '월', '발매', '비', '앨범', '종', '초동', '만', '현재', '누적', '장임', '이', '골디', '음반', '대상', '확정', '외', '다른', '시상식', '음반', '곡수', '제한', '올해', '음반판매량', '집계', '마마', '음원', '음반', '투표', '음원', '남돌', '사라', '마마도', '대상', '방탄', '확정', '수준', '임']"
"['레드', '벨벳', '에스', '파', '컨셉', '간접', '체험']","['존예', '레드', '벨벳', '아이린', '슬기', '조이', '예리', '웬디', '에스', '파']"
"['주현', '기자', '그거']","['조카', '발표', '때', '나', '뭐', '말', '때', '음', '질문지', '것', '막', '때', '연기', '진짜', '주변', '사람', '적', '거', '어른', '말투', '나', '취업', '대학', '면접', '개', '스', '피치', '학원', '조카', '목소리', '양임', '음매', '애']"
"['절대', '남자', '직업', '정리']","['보안', '업체', '머리', '깡패', '새끼', '직업', '목수', '노가다', '꾼', '절대', '상종', '선', '존재', '천민', '길거리', '노점상', '포장마차', '등말', '상종', '선', '존재', '대리', '운전', '늙은이', '나이', '퇴직', '직업', '딸배충', '아치', '사회', '최', '하위', '계층', '주로', '함', '화물', '충', '운전', '족속', '생산', '직충', '직업', '등급', '창녀', '수리', '공', '에어컨', '인터넷', '정비', '등', '말', '존재', '영업', '정수', '기차', '등', '옥외', '기사', '놈', '직업', '요리사', '호텔', '요리사', '고급', '레스토랑', '동네', '식당', '요리사', '존재', '우체국', '배달', '부', '공무원', '그', '중', '제일', '등급', '것', '장사', '대형', '고급', '다이닝', '프랜차이즈', '체인점', '동네', '곱창', '집', '옷가게', '머', '거', '것', '거지', '새끼', '정화조', '하수', '구', '일', '사람', '일명', '똥', '사람', '상종', '존재', '중소기업', '충', '것', '직업', '벌레', '임', '사람', '새끼', '술집', '여자', '인식', '중장비', '운전', '직업', '청소부', '대표', '직업', '택배', '기사', '것', '직업', '택시', '기사', '주로', '하층', '민', '택하', '직업', '가끔', '범죄자', '버스', '기사', '택시', '기사', '사람', '천대', '직업', '자동차', '정비', '주로', '전과자', '직업', '바리', '사관학교', '출신', '중사', '거', '한국', '미국', '거임', '한남군', '미용사', '버러지', '실업계', '중', '제일', '버러지', '곳', '미용', '헬스', '트레이너', '뇌', '근육', '물류', '지게차', '알', '초딩', '누구', '직업', '배관', '정화조', '마찬가지', '직업', '청원경찰', '밑바닥', '인생', '남자', '직업', '단충', '바퀴벌레', '입가', '게거품', '중간', '이상', '위', '직업', '은천', '직업', '직업', '천이', '한국', '직업', '천', '소위', '말', '대고', '시대', '전문직', '대기업', '사무직', '공무원', '공기업', '금융', '외국', '회사', '국가대표', '운동선수', '파일럿', '직업', '외', '직업', '거짓말', '사회', '나', '뼈', '저리', '위', '직업', '사람', '절대', '요', '당신', '미래', '위', '당신', '부모', '위', '직업', '속', '저런', '직업', '사람', '만날', '확률', '우리', '모두', '저런', '직업', '사람', '위해', '공부']"
"['명절', '부모님', '누가']","['부모님', '걸', '계속', '누구', '잘못', '조언', '친가', '때문', '부모님', '분', '명절', '전날', '음식', '일', '도우', '러', '아버지', '형제', '둘째', '도착', '자마자', '큰아버지', '어머니', '밤좀', '일', '어머니', '순간', '자마자', '밤', '하니', '가나', '제', '왜', '말', '큰아버지', '모두', '당황', '분위기', '안', '집', '아버지', '형', '내', '말', '윗사람', '네', '밤', '나', '공격', '게', '말', '먼저', '일', '형님', '뭐', '어머니', '지금', '막', '도착', '사람', '밤', '것', '기분', '말', '것', '뿐', '나', '당신', '무시', '때문', '말', '것', '예전', '무시', '기분', '입장', '저', '딸', '어머니', '편', '명절', '때', '아버지', '일', '안', '것', '당황', '큰아버지', '말', '것', '잘못', '아버지', '인정', '그', '자리', '공격', '말', '것', '문제', '입장', '저', '분', '입장', '계속', '호소', '저', '당황', '지혜', '롭', '화해', '방법']"
"['유영진', '이', '에스', '파', '고기', '사', '줌']","['유이', '사']"
"['지젤', '스엠상', '듯']",[]
"['인', '방법']","['인', '친구', '사이', '좀', '소외', '겉도', '느낌', '난', '일단', '번', '반', '혼자', '친구', '노', '고정', '친구', '무리', '항상', '꼭', '초딩', '때', '친구', '끼리', '롯월', '학년', '때', '친구', '말', '것', '학년', '때', '남자', '애', '도', '말', '좀', '여자애', '사이', '겉도', '느낌', '중학교', '더', '겉도', '느낌', '무리', '내', '은', '왕따', '나', '장난', '안고', '줌', '하자', '해', '꼭', '얘기', '때', '때', '은근', '겉', '급식', '줄', '설', '때', '맨', '마지막', '맨', '앞내', '분위기', '분위기', '런가', '극단', '장난', '안', '치기', '그냥', '날', '생각', '조금', '앞머리', '장발', '편이', '폰', '종도', '상관', '성격', '판', '처음', '글', '뭘', '게', '미안', '진짜', '의견', '그냥', '막', '방탄', '정국', '지민', '투바', '투', '여자친구', '은하', '린', '더보이즈', '세븐', '틴', '엔시', '티', '에이', '티', '비투비', '뉴이스트', '트', '레저', '하이픈', '아이즈', '장원영', '원영', '에이핑크', '초롱', '나은', '손나은', '에이프릴', '이현주', '진솔', '여자아이', '슈화', '수진', '미연', '트와이스', '모모', '나연', '사나', '레드', '벨벳', '마마', '무', '화사', '별', '에스', '파', '카리나', '윈터', '서신애', '백예린', '김희철', '이하이', '학폭', '학교폭력', '결혼', '전여친', '전남친']"
"['로', '저', '폭로', '글', '카톡', '내용']","['로', '입장', '무슨', '사정', '말', '거', '보고', '놀람', '니', '어머니', '오만', '성질', '너희', '엄마', '말', '거', '보고', '순간', '다른', '사람인', '줄']"
"['로', '가보']","['판', '때', '만해', '회수', '명대', '새', '배']"
"['육성', '재', '인생', '레전드']","['난', '응사', '이로', '금수', '저', '존잘', '개인', '성격', '칼', '느낌', '매력', '이제', '고작', '년생', '군필', '비투비', '막여', '인생', '대체', '모']"
"['백신', '동생', '심부름', '시킴']","['누나', '스벋', '행사', '때', '를', '스벅', '음료', '심부름', '갑자기', '사이렌', '주문', '선', '미니쿠퍼', '리', '유저', '블', '행사', '때', '도스', '벅', '로고', '리', '유저', '블', '이유', '음료', '번', '별세', '이벤트', '매일', '습', '디', '이유', '꼭', '스벅', '위함', '스벅', '행사', '때', '저', '음료', '합', '다스', '벅', '십분', '거리', '왕복', '분', '음료', '얼음', '정도', '고휘', '핑', '경우', '수제', '가지', '라며', '화', '퇴근', '집', '스벅', '음료', '제', '제', '신차', '몸살', '끼', '그거', '핫', '음료', '데', '아이스', '데제', '니', '뭐', '탓', '뭐', '돈', '탓', '퇴근길', '스벅', '앞', '길', '퇴근', '누나', '자기', '해대', '제', '분', '깄어요리유자블', '일회용', '컵', '주네', '제', '탓', '전', '매진', '간다', '누나', '집', '현관문', '앞', '주문', '그때', '음료', '제조', '보틀', '때제', '보틀', '게', '라이미', '컵', '음료', '누나', '제', '계속', '화', '내면', '해대', '더', '구', '주문', '하자', '마자', '제조', '전', '더', '화', '내면', '제', '방문', '유리', '미닫이', '문', '고유리', '사방', '유리', '발', '피나', '고행', '거', '옷', '몸살', '기운', '억지', '부리면']"
"['나', '판', '경우', '처음', '봄']","['베댓', '개', '처음', '봄', '서치', '스', '우파', '로', '뷰티', '화장', '연애', '성형', '아이돌', '메이크업']"
"['간혹', '교사', '자제', '성적', '안', '이유']",[]
"['며느리', '부자', '시', '부모님', '눈치', '볼', '거', '사람']","['자기', '아들', '더', '나은', '줄', '압니', '큰아들', '년', '전문대', '출신', '며느리', '년제', '큰아들', '동네', '천재', '명문', '시전', '며느리', '집', '현금', '억', '지원', '서울', '빚', '집사', '려', '거', '사돈', '억', '나', '뒷담화', '아들', '년', '무슨', '학점은행제', '야간', '며느리', '대학', '때', '고등학교', '현수막', '정도', '학교', '며느리', '앞', '큰아들', '자랑', '심지어', '며느리', '부모', '대학', '씨', '명문', '졸업생', '시골', '문고', '자랑', '며느리', '친정', '부자', '아들', '군인', '군', '숙소', '전속', '그', '지역', '집', '며느리', '구함', '친정', '돌', '때', '집', '때', '장손', '자랑', '집', '살', '줄', '거', '며느리', '아들', '둘둘', '며느리', '딸', '둘', '며느리', '뒷담화', '해도', '그', '앞', '세상', '시부모', '며느리', '아들', '출산', '관련', '망언', '퍼', '남편', '쉴드', '전혀', '며느리', '제', '피임', '어머님', '애', '지금', '막둥이', '제', '도', '저', '떡집', '우리', '결혼', '호호', '왜', '안', '대요', '내', '아들', '진짜', '전', '아들', '전', '집', '아버님', '녹음', '저', '안', '내', '아들', '마', '첫째', '목', '마타', '키', '일', '때', '누가', '목마', '가요', '어머님', '아버님', '년', '열', '성', '다해', '진상', '벽', '수록', '이혼', '남', '남', '못', '존재', '거', '인지', '못', '시가', '내', '남편', '결혼', '때', '축의금', '때', '돈', '박', '박', '시리', '뭐', '내', '이', '더', '생각', '마', '며느리', '무슨', '물고기', '생각', '그냥', '물가', '끌', '가도', '소', '물', '억지로', '수', '것', '처럼', '안', '지금', '더', '안', '시댁', '남편', '사람', '만들기', '덜', '가끔', '짜증', '이', '이야기', '인기', '또', '거짓말', '사람', '옛날', '거', '링크', '뭐', '기본', '매칭', '걸', '익명', '방', '제', '말', '진실', '여부', '주작', '오히려', '진짜', '어디', '말', '여기', '여자', '속풀이', '곳', '남자', '도', '초', '사이트', '비난', '댓글', '폭탄', '비난', '건', '무슨', '심보', '요']"
"['방탄', '미국', '콘하', '정국']","['언제', '콘', '막콘']"
"['나', '원트']","['원', '엠', '이', '정', '규칙', '내', '준비', '걸', '욕', '하', '욕', '사람', '비판', '비난', '차이', '좀', '참고', '훅', '팬임']"
"['팔', '봉인', '당한', '스테이', '수민', '은']","['백신', '왼쪽', '팔', '거의', '못', '이건', '그냥', '성']"
"['걸스', '플래닛', '개']","['항', '미원', '시청률', '폭망', '화제', '스', '우파', '압살', '폭탄', '기도', '엠넷', '아이', '랜드', '돌', '내년', '상반기', '조카', '걸', '데뷔', '대충', '방치', '믹스', '나인', '프로', '미스', '나인', '대우', '한국', '연습생', '여기', '탈출', '중국인', '명', '그냥', '중국']"
"['뭐', '제시카', '홍콩', '소송']",[]
"['카리나', '못']","['방송', '카메라', '얼굴', '완전', '정면', '캡쳐', '정도', '개', '임', '정면', '니', '생각', '졸', '보정', '정도', '이건', '방송', '카메라']"
"['카리나', '도랏']",[]
"['나', '말투']","['개취', '나', '알', '아럇뗘', '해찌', '이모티콘', '남발', '나', '대화', '때', '번', '은데', '무슨', '대화', '때', '너', '이', '수행', '식', '말', '당황', '점점', '혐오', '짐', '내', '친구', '얘', '무슨', '살이', '애', '새끼', '얘기', '것']"
"['요즘', '초딩', '학년', '이면']","['저학년', '애', '화장', '명품', '지갑', '정도', '기본', '데', '고학년', '키도', '클러치', '화장품', '향수', '등', '명품', '애도', '옷', '초', '등고', '학년', '외모', '나이']"
"['생기', '점']",[]
"['전', '여', '친', '자살', '안심']","['익명', '수', '가식', '제로', '마음', '우선', '나', '때문', '자살', '거', '절대', '연관', '몇', '년', '전', '조금', '이별', '통보', '갑자기', '연락', '안', '줄', '연락', '반응', '좀', '연락', '계속', '다시', '생각', '갑자기', '연락', '좀', '그때', '자살', '걸', '최근', '그', '사람', '친구', '통해', '알', '매우', '놀람', '편', '안심', '나', '싸이코패스', '거', '성격', '왜', '안심', '이해', '사람', '거', '생각', '소설', '진짜', '실화', '임', '실화', '감정', '거임', '해선', '안', '말', '생각', '건', '자각', '함', '어디', '말', '못', '여기', '익명', '게시판', '봄글', '자임', '글', '추가', '시점', '일', '시', '분임', '댓글', '난리', '오해', '댓글', '무슨', '영화', '애', '내', '전', '여친', '무슨', '짓', '안심', '게', '나', '그냥', '진짜', '감정', '임', '연락', '갑자기', '이유', '내', '무슨', '실수', '것', '것', '내', '다시', '호감', '상태', '다른', '사람', '만남', '종료', '이', '생각', '거', '걱정', '마음', '상황', '사람', '무슨', '감정', '알', '거', '오해', '만하', '글', '미안', '댓글', '대충', '이유', '댓글', '못', '사람', '오해', '것', '음모', '하루']"
"['댁', '남편', '위생', '상태', '가요']","['남편', '보고', '친구', '사이', '저', '커녕', '털털', '성격', '요', '움', '주의', '결혼', '전', '전혀', '옷', '냄새', '안', '일', '보고', '계속', '몸', '냄새', '이유', '당근', '팬티', '누렇습니다똥묻', '팬티', '세탁기', '손', '스스로', '손', '빨래', '하라', '하자', '부인', '세탁', '거랍니', '회사', '본인', '팬티', '사람', '명도', '저희', '친정', '가족', '자기', '속옷', '때', '스스로', '손', '세탁', '아버지', '할아버지', '모두', '속옷', '스스로', '손', '세탁', '우리', '집', '주말', '하루', '종일', '양치질', '입냄새', '달', '시댁', '시구', '때', '얼마나', '거리', '토', '보고', '소리', '안', '음식', '대요', '음식', '때', '소리', '내', '예의', '라며', '말', '왜', '여름', '땀', '이나', '체질', '땀', '나', '체질', '쉰내', '옷', '이틀', '연달', '집', '때', '애', '바지', '손', '계속', '코딱지', '여기저기', '거실', '튕', '다발', '무좀', '껍데기', '거실', '쇼파', '밑', '중간', '가득', '물', '음료수', '때', '입', '계속', '헹구', '가글', '옷장', '계속', '옷', '강아지', '고기', '몰래', '남편', '제', '고기', '안', '퇴근', '때', '오거', '사', '술', '고기', '통풍', '물건', '계속', '하루', '종일', '또', '남편', '남자', '거의', '제', '유난', '합', '집', '남편', '가요', '진짜', '남자', '가요', '저', '결혼', '후', '맞벌이', '애도', '살림', '돈', '제', '더', '법니', '술', '저', '카드', '값', '부부', '일심동체', '라며', '나', '못', '다음', '날', '시부모', '고래고래', '고함', '술', '난장판', '벌이', '제', '가차', '어이', '친정', '동생', '이혼', '처음', '인간', '계속', '집안일', '한번', '해', '본적', '저', '맞벌이', '하라', '적도', '제', '맞벌이', '하든', '말', '자유', '집안일', '애', '제', '혼자', '뭐', '결혼', '하니', '남자', '여자', '진짜', '얼', '화', '질', '더', '요', '움', '시작', '화', '질', '마는', '제', '건가', '한번']"
"['오세훈', '오징어', '게임', '참여']","['벌', '세훈', '화이팅']"
"['인파', '난리', '파리', '패션위크', '블랙', '핑크', '지수']","['현', '디올', '글로벌', '엠버', '파리패션위크', '참석', '패션위크', '인파', '정도', '처음', '고함']"
"['추가', '거', '답장', '해후', '기']","['짝남', '무', '해', '메세지', '면', '뭐', '나', '나', '고함', '후기', '전화', '시간', '반', '동안', '뮤', '목소리', '더', '밤', '또', '짝남', '목소리', '진짜', '진짜', '살이', '짝', '방송', '부', '아나운서', '성우', '지망', '생임', '성우', '지망', '생', '준비', '중', '댓글', '넷', '연애', '애', '추가', '함넷', '연애', '뭐', '어케', '생각', '발상', '겟음']"
"['월', '존', '월', '평범', '남']","['당신', '선택', '남자', '전자', '후자']"
"['투바', '투', '글', '이', '유', '말']","['빌보드', '주차', '차트', '인중', '이외', '개', '차트', '장기', '랭크', '임수빈', '준', '범규', '태현', '휴닝', '카이', '해']"
"['스', '우파', '로', '레슨', '비', '먹튀', '의', '혹', '해명', '요구', '빗발']","['오늘', '안', '스', '우파', '하차', '결정', '해명', '문', '사과문', '진짜', '제대로', '사태', '점점', '기사화', '중']"
"['로제', '얼굴', '크기']","['진짜', '인형']"
"['대학', '남자', '또', '뭐']","['서울대', '서평', '외', '생각', '안', '나', '대남', '일베', '전형', '한남', '프로토타입', '대남', '가부장', '가스', '팅', '오지', '년', '내내', '셋', '대남', '한양대', '남초', '여자', '평가', '질', '빻은말', '한중대', '개', '시립대', '남초', '돈', '홍대', '개', '예술가', '인척', '웃음', '지뢰', '험담', '이대', '정시', '최초', '합', '호크', '마', '안정', '고대', '불문', '중대', '경영', '위', '시립대', '홍대', '미팅', '제안', '들보', '괜찬', '삶', '살', '난', '선택', '열폭', '난독', '인증', '험담', '안', '거', '시비', '그냥', '길', '가내', '모든', '대학', '그냥', '위', '대학', '남자', '저런', '이야기', '거', '저기', '위', '대학', '아주', '일부', '남자', '너', '바로', '편견', '볼', '수', '의대', '약대', '한의대', '레벨', '입시', '안', '티']"
"['톡선', '이', '그룹', '글', '개', '이유']","['재미', '글', '중', '글', '내용', '엑소', '백현', '시티', '재현', '소녀시대', '태연', '마이걸', '방탄소년단', '뷔등등', '여기', '다른', '팬', '아무', '난리', '글', '톡', '시간대', '보임', '자연', '나머진', '시', '조작', '댓글', '분', '임분', '추천', '개', '사람', '둘', '심지어', '찬반', '조작', '함', '조작', '증언', '달리', '패기', '시작', '함', '백현', '악', '난리', '인증', '무조건', '쌩', '부림', '톡선', '글', '깽판', '글', '지우', '협박', '타령', '나중', '방탄', '멤버', '이용', '뷔까', '팬코', '랭킹', '순', '조작', '들보', '게', '베', '그냥', '댓글', '전혀', '베댓', '공감', '저', '곳', '투표', '은', '비주', '얼', '함', '진짜', '왜', '슴센터팬', '유난', '이제', '글', '때', '슴돌', '진짜', '불쌍', '글', '베댓', '총', '조작', '아이디', '이글', '조작', '수도', '베', '조작', '삭제', '전', '베댓', '추반']"
"['한남', '대리', '효도']","['공감', '추천']"
"['지수', '디올', '파리', '패션쇼', '영향']","['역대', '파리', '패션', '위', '역사상', '가장', '인파', '디올', '바로', '옆', '쇼', '관람', '세계', '최대', '규모', '명품', '그룹', '그룹', '후계', '투안', '아르노', '인스타', '슈퍼모델', '아내', '사진', '아티스', '디렉터', '마리아', '그', '치아', '키', '우리', '만남', '이미지', '디렉터', '인스타', '홍보', '실장', '배웅', '현지', '팬', '후기', '월트', '위', '기본', '관련', '키', '워드', '백만', '백만', '넘김', '그', '외', '영상', '첨부', '링크', '패션쇼', '장소', '앞', '지수', '팬', '지수', '보기', '위해', '인파', '재난영화', '정문', '지수', '팬', '지수', '후문', '사람', '재난영화', '마무리', '바로', '앞', '더', '팬', '인사', '지수', '게티', '이미지', '무보정', '지수']"
"['방탄', '미국', '진출', '초창', '기', '팬덤', '분위기']","['미국', '라디오', '출연', '때', '일본어', '앨범', '발매', '영어', '앨범', '준비', '생각', '질문', '그', '후', '트윗']"
"['여자', '아이돌', '게티', '이미지', '모음']","['게티', '이미지', '강하', '최대한', '셀렉', '한국', '외국', '패션쇼', '그냥', '재미', '아이린', '제니', '수수', '쯔위', '설리', '윤아', '설현', '전지현', '아이돌', '개인', '비율', '레전드']"
"['차', '손잡이', '잡고', '남친']","['방탈', '남자친구', '도중', '차', '손잡이', '문', '달라', '이야기', '남친', '그', '상황', '차', '차', '손잡이', '사실', '알', '블랙박스', '견적', '하라', '왜', '차', '도대체', '정신', '거', '주변', '요전', '차', '적', '손잡이', '잡고', '상황', '짐', '상황', '남친', '본인', '그', '당시', '주변', '본인', '제', '사랑', '남자', '이제']"
"['라면', '이', '거', '엄마', '안']","['엄마', '오늘', '파스타', '카페', '자고', '심', '넹', '집', '스카', '공부', '갑자기', '남자친구', '담', '고함', '이', '두', '번', '올해', '번은', '약속', '취소', '라면', '추천', '반대', '이해']"
"['살', '여자', '아주', '이', '쁘', '대로', '보이', '호감', '가나']","['살', '남자', '그냥', '감정', '호감', '도로', '살', '여자', '살', '전후', '보이', '사근', '진짜', '후반', '여자', '호감', '가나', '답변']"
"['나', '방탄', '타이틀', '알', '수록', '곡']","['유튜브', '방탄', '팬', '튜브', '팬유', '튜버', '그거', '자꾸', '도입', '부', '노래', '아웃', '트', '노래', '방탄', '노래', '조카', '중']"
"['환각', '퀘스트', '티저', '카리나', '세계관']","['블랙맘바', '직전', '카리나', '블랙맘바', '블맘', '카리나', '흑화', '연출', '티저', '연결', '떡밥', '카리나', '상의', '오른쪽', '핏자국', '은색', '자수', '윤주', '맘바', '카리나', '어깨', '때', '손톱', '자국', '넥스트', '레벨', '뮤비', '카리나', '눈동자', '강조', '연출', '계속', '동공', '배경', '역시', '블랙맘바', '잠', '환각', '취해', '몽롱', '상태', '은색', '장미', '응시', '카리나', '사실', '블맘', '환각', '퀘슽', '사진', '에스', '파', '세계관', '물', '카리나', '아바타', '사이', '싱크', '개체', '이자', '매우', '긍정', '상징물', '티저', '물', '방금', '머리', '어딘가', '어', '두운', '표정', '바뀜블맘', '동화', '아이', '카리나', '배신', '에스', '파', '세계관', '영상', '참조', '본인', '동화', '블맘', '아이', '카리나', '싱크', '다크', '함', '카리나', '티저', '달리블맘', '곧', '맞짱', '지젤', '위풍', '티저', '에스', '서로', '도', '환각', '현혹', '힘', '은', '블맘', '조력자', '나비스', '최종', '보스', '설', '윈터', '흑막', '설', '또한', '보임', '스엠', '세계관', '돌이', '나야', '존버']"
"['교토', '화법', '카운터']",[]
"['시', '할머니', '고', '집', '어떡', '하나요']","['할머니', '시부모', '부부', '도련님', '식구', '살', '어른', '분', '라면', '식사', '시', '국', '더', '달라', '밥', '국리필', '고물', '달라', '반찬', '리필', '맘', '식사', '남편', '도하', '도련님', '기도', '할머니', '며느리', '절', '더', '경우', '요시', '할머니', '옛날', '여자', '좀', '더', '남편', '도련님', '심부름', '차별', '본론', '어머니', '업주', '나이', '드니', '이제', '가사', '도우미', '고용', '일주일', '번', '주말', '요리', '청소', '분', '요', '다른', '요일', '가족', '끼리', '분담', '가족', '평소', '시', '저녁식사', '해', '가사', '도우미', '분', '오후', '출근', '시로', '퇴근', '정', '저희', '저녁식사', '때', '분', '어르신', '반찬', '리필물국', '등등', '달라', '도우미', '이제', '해주시', '고우리', '가족', '식사', '분도', '차려', '퇴근', '거나', '밥', '먹기', '그냥', '부탁', '이제', '저녁', '좀', '생각', '할머니', '밥', '혼자', '할머니', '도우미', '저녁식사', '합석', '도우미', '할머니', '고집', '워낙', '목소리', '물', '더', '국', '더', '수저', '다시', '도우미', '하니', '할머니', '젊은것', '왜', '식', '말', '또', '전', '식사', '할머니', '고집', '시부모', '남편', '말', '땐', '뭘', '가족', '해']"
"['추가', '아기', '게', '왜']","['일', '아기', '독박', '육아', '중', '조리', '퇴', '후', '혼자', '독박', '육아', '중', '진짜', '외', '남편', '시', '출근', '저녁', '시', '집', '남편', '몸', '직종', '아기', '제', '대신', '남편', '집', '청소', '설거지', '우유', '병', '소독', '등', '집', '쉬', '집안일', '저', '친정', '도움', '청', '정말', '밤잠', '아기', '보고', '유', '축하', '피곤', '극도', '우울증', '시어머니', '매일', '전화', '아기사진', '영상', '아기', '우유', '러시', '저', '사진', '장', '아기', '시간', '거의', '이유', '짜증', '내면', '오징어', '아기', '분', '알', '그때', '저', '기저귀', '수유', '잠투정', '등', '짜증', '거나', '울면', '오징어', '대처', '간혹', '이유', '오징어', '짜증', '내면', '구울', '땐', '저', '심지어', '이번', '연휴', '때', '어머니', '잠깐', '집', '그때', '아기', '잠', '어머니', '아기', '어머니', '가시', '남편', '나', '아기', '신경', '시간', '푹', '자기', '집안일', '애기', '하나', '제', '얼마나', '힘', '남', '다', '연년생', '도', '데', '말', '지갑', '폰', '가지', '곳', '모텔', '그', '보기', '아기', '보지', '전화기', '난리', '카톡', '사과', '싹싹', '간만', '저', '사람', '답', '좀', '음식', '잠도', '자고', '아주', '천국', '여기', '백기', '며칠', '추가', '글', '정신', '위로', '댓글', '몇번', '공감', '해주시', '위로', '크게', '위안', '나', '혼자', '아기', '엄마', '글', '동지', '애도', '마음', '하루', '모텔', '아기', '기도', '음식', '계속', '아시', '유축', '옷', '죄책감', '고해', '심', '잠깐', '남편', '욕', '좀', '장단점', '사람', '장점', '단점', '사람', '제', '임신', '당시', '입덧', '출산', '전', '새벽', '남편', '도시락', '배달', '음식', '혐', '사람', '저녁', '상도', '매일', '나름', '신경', '차려', '날', '그때', '저녁', '차려', '남편', '하루', '종일', '일', '저녁', '끼', '살기', '위해', '억', '밥', '똥', '인상', '만삭', '몸', '심신', '대꾸', '여력', '제', '입', '출산', '후', '집', '자마자', '또', '밥', '전쟁', '남편', '집안일', '본인', '밥', '본인', '차려', '나름', '육아', '게', '웬걸', '식탁', '밥', '여유', '부리', '말', '일이', '는걸', '깨', '도', '밥', '반찬', '김치', '아기', '때', '진짜', '살기', '위해', '남펀', '퇴근', '장', '식', '재료', '또', '신경', '듯이', '라면', '화', '내면', '집안일', '신경안', '밥', '게뭐', '정말', '때', '정도', '화가', '설명', '상황', '찬밥', '김치', '살기', '위해', '대답', '살기', '위해', '새끼', '출산', '후', '몸', '치', '또', '입', '것', '육아', '제', '남편', '밥', '문제', '조율', '육아', '적극', '동참', '주말', '외출', '도하', '앞', '산이', '아기', '위해', '또', '육아', '제', '결혼', '전', '거의', '인자', '술', '항상', '킬힐', '미니', '윈', '피스', '스타일', '남편', '항상', '결혼', '때', '친구', '걱정', '제', '결혼', '생활', '걱정', '결혼', '동시', '정말', '가정', '올인', '저', '사람', '살림', '남편', '인정', '보고', '정말', '의외', '살림', '시댁', '저', '몇번', '제', '가정', '방치', '속', '정상', '가정', '또한', '저', '로망', '더', '노력', '결혼', '전', '술', '입', '고', '임신', '육아', '얼굴', '스킨', '하나', '그냥', '저', '그것', '때문', '남편', '저', '막대', '하나', '도하', '아기', '때', '아기', '올인', '제', '오늘', '육아', '위로', '해주시', '공감', '신분', '감사', '건강', '행운', '글']"
"['블랙', '핑크', '지수', '드라마', '진심', '각']","['지수', '발연기', '민주화', '운동', '좌좀', '벼르', '진심']"
"['뷔', '역대', '존', '얼굴']","['원래', '존잘', '실물', '느낌', '머리색', '청량미', '찰떡', '이건', '오늘', '초', '근접', '샷', '것', '존잘', '제시', '진과', '결혼', '서치', '방탄소년단', '뷔', '김태형', '진', '슈가', '지민', '정국']"
"['새', '언니', '사과', '친', '정', '엄마', '설득', '생각', '지혜', '좀']","['댓글', '주신', '모두', '도움', '왕래', '건', '제', '강력', '주장', '평소', '제', '집안일', '제', '저', '때', '저희', '친언니', '제', '저', '제', '부모', '이제', '또', '나이', '때', '저희', '엄마', '언니', '대해', '제', '지금', '완전', '정색', '언니', '제', '대신', '사과', '거듭', '또한', '며느리', '이기', '엄마', '늘', '신신당부', '꼭', '제', '때', '달이', '나요', '진정', '사과', '제', '해결', '문제', '것', '엄마', '행동', '대해', '선', '지속', '이야기', '오빠', '처신', '이야기']"
"['아빠', '생각', '너넨', '여기', '뭐']","['난', '우리', '아빠', '시가', '호구', '짓', '아빠', '먄', '해', '엄마', '내', '때', '종종', '너넨', '뭐']"
"['시간', '뚜', '뭐', '더', '흥행', '생각', '함']","['시간', '추뚜뚜뚜뚜', '엑소', '엔시', '티', '세븐', '틴', '에스', '파', '여자친구', '블랙', '핑크', '위너', '아이콘', '투바', '투', '비투비', '스키', '방탄', '더보이즈', '레드', '벨벳', '정국', '뷔', '백현', '태용', '로제', '제니', '준', '하이픈', '장원영']"
